Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2026-01-02 09:15:00+05:30,1390.4000244140625,1397.0,1387.0999755859375,1396.199951171875,2963,0.0,0.0,VOLTAS.NS
2026-01-02 09:17:00+05:30,1397.0,1404.5,1395.9000244140625,1403.300048828125,29624,0.0,0.0,VOLTAS.NS
2026-01-02 09:19:00+05:30,1403.0,1408.4000244140625,1403.0,1406.199951171875,9892,0.0,0.0,VOLTAS.NS
2026-01-02 09:21:00+05:30,1407.0999755859375,1407.5,1405.0999755859375,1407.0999755859375,8136,0.0,0.0,VOLTAS.NS
2026-01-02 09:23:00+05:30,1407.9000244140625,1409.0,1406.0,1407.0,6937,0.0,0.0,VOLTAS.NS
2026-01-02 09:25:00+05:30,1406.800048828125,1409.0,1405.300048828125,1408.199951171875,15513,0.0,0.0,VOLTAS.NS
2026-01-02 09:27:00+05:30,1408.5,1409.9000244140625,1406.5999755859375,1409.0,8533,0.0,0.0,VOLTAS.NS
2026-01-02 09:29:00+05:30,1409.9000244140625,1410.0,1408.4000244140625,1409.699951171875,7813,0.0,0.0,VOLTAS.NS
2026-01-02 09:31:00+05:30,1409.199951171875,1412.9000244140625,1409.0,1412.5999755859375,9595,0.0,0.0,VOLTAS.NS
2026-01-02 09:33:00+05:30,1412.0,1414.800048828125,1410.300048828125,1413.0,12028,0.0,0.0,VOLTAS.NS
2026-01-02 09:35:00+05:30,1413.800048828125,1414.199951171875,1410.699951171875,1411.5,9971,0.0,0.0,VOLTAS.NS
2026-01-02 09:37:00+05:30,1411.5,1412.0,1410.0999755859375,1411.5,2738,0.0,0.0,VOLTAS.NS
2026-01-02 09:39:00+05:30,1411.0,1413.699951171875,1410.199951171875,1413.699951171875,5611,0.0,0.0,VOLTAS.NS
2026-01-02 09:41:00+05:30,1413.699951171875,1417.699951171875,1413.699951171875,1416.0,14808,0.0,0.0,VOLTAS.NS
2026-01-02 09:43:00+05:30,1416.0,1420.0,1416.0,1417.5999755859375,10690,0.0,0.0,VOLTAS.NS
2026-01-02 09:45:00+05:30,1419.300048828125,1420.0,1415.0,1415.0999755859375,10485,0.0,0.0,VOLTAS.NS
2026-01-02 09:47:00+05:30,1415.9000244140625,1418.9000244140625,1415.199951171875,1417.5999755859375,3642,0.0,0.0,VOLTAS.NS
2026-01-02 09:49:00+05:30,1418.0,1419.0,1417.0999755859375,1419.0,5231,0.0,0.0,VOLTAS.NS
2026-01-02 09:51:00+05:30,1419.0,1419.5,1417.199951171875,1417.199951171875,5141,0.0,0.0,VOLTAS.NS
2026-01-02 09:53:00+05:30,1417.699951171875,1417.699951171875,1414.199951171875,1414.5,6516,0.0,0.0,VOLTAS.NS
2026-01-02 09:55:00+05:30,1414.800048828125,1414.800048828125,1411.800048828125,1412.800048828125,6220,0.0,0.0,VOLTAS.NS
2026-01-02 09:57:00+05:30,1412.800048828125,1416.9000244140625,1412.800048828125,1415.199951171875,18253,0.0,0.0,VOLTAS.NS
2026-01-02 09:59:00+05:30,1415.199951171875,1415.5,1414.199951171875,1415.0,3047,0.0,0.0,VOLTAS.NS
2026-01-02 10:01:00+05:30,1415.699951171875,1418.0,1415.0,1417.0999755859375,2769,0.0,0.0,VOLTAS.NS
2026-01-02 10:03:00+05:30,1417.5,1417.800048828125,1416.199951171875,1416.199951171875,2341,0.0,0.0,VOLTAS.NS
2026-01-02 10:05:00+05:30,1416.0999755859375,1417.0,1415.199951171875,1417.0,2509,0.0,0.0,VOLTAS.NS
2026-01-02 10:07:00+05:30,1416.9000244140625,1417.800048828125,1416.0,1416.199951171875,4474,0.0,0.0,VOLTAS.NS
2026-01-02 10:09:00+05:30,1416.800048828125,1418.0,1416.5,1417.0999755859375,3057,0.0,0.0,VOLTAS.NS
2026-01-02 10:11:00+05:30,1416.699951171875,1417.5,1416.699951171875,1416.9000244140625,2090,0.0,0.0,VOLTAS.NS
2026-01-02 10:13:00+05:30,1417.0999755859375,1418.800048828125,1416.800048828125,1417.699951171875,2505,0.0,0.0,VOLTAS.NS
2026-01-02 10:15:00+05:30,1417.699951171875,1418.9000244140625,1417.699951171875,1418.699951171875,3232,0.0,0.0,VOLTAS.NS
2026-01-02 10:17:00+05:30,1418.0,1418.5,1417.5999755859375,1417.800048828125,1240,0.0,0.0,VOLTAS.NS
2026-01-02 10:19:00+05:30,1417.800048828125,1419.0,1416.699951171875,1418.800048828125,6747,0.0,0.0,VOLTAS.NS
2026-01-02 10:21:00+05:30,1417.800048828125,1419.5,1417.800048828125,1419.0999755859375,3298,0.0,0.0,VOLTAS.NS
2026-01-02 10:23:00+05:30,1419.0999755859375,1423.5,1419.0999755859375,1421.5999755859375,25400,0.0,0.0,VOLTAS.NS
2026-01-02 10:25:00+05:30,1421.5999755859375,1423.300048828125,1420.699951171875,1423.300048828125,7274,0.0,0.0,VOLTAS.NS
2026-01-02 10:27:00+05:30,1423.300048828125,1428.4000244140625,1423.300048828125,1427.0,49053,0.0,0.0,VOLTAS.NS
2026-01-02 10:29:00+05:30,1427.5999755859375,1427.5999755859375,1423.800048828125,1424.0,14217,0.0,0.0,VOLTAS.NS
2026-01-02 10:31:00+05:30,1423.199951171875,1424.699951171875,1421.4000244140625,1424.300048828125,6723,0.0,0.0,VOLTAS.NS
2026-01-02 10:33:00+05:30,1424.4000244140625,1425.199951171875,1424.0,1424.5,4323,0.0,0.0,VOLTAS.NS
