Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2017-07-11 00:00:00+05:30,266.6549303602048,285.3505814555341,264.3707475491679,281.6759948730469,28572624,0.0,0.0,AUBANK.NS
2017-07-12 00:00:00+05:30,286.2443676486598,319.14173768100346,285.5243436769448,312.6119079589844,35549156,0.0,0.0,AUBANK.NS
2017-07-13 00:00:00+05:30,323.7597903954873,347.07348075011004,312.88502457654107,343.2002868652344,43750394,0.0,0.0,AUBANK.NS
2017-07-14 00:00:00+05:30,346.5024028701088,360.2572337058401,278.6220882660293,297.3425598144531,67296768,0.0,0.0,AUBANK.NS
2017-07-17 00:00:00+05:30,292.9728325453678,304.7414083210521,279.24282242242464,296.0018615722656,23021580,0.0,0.0,AUBANK.NS
2017-07-18 00:00:00+05:30,292.97284417597774,299.42817803070267,288.55341118305654,292.4266357421875,7099796,0.0,0.0,AUBANK.NS
2017-07-19 00:00:00+05:30,293.9411643376533,298.68334606480533,290.043117447014,291.4583435058594,3583984,0.0,0.0,AUBANK.NS
2017-07-20 00:00:00+05:30,291.9797067001854,297.4170899528596,286.5671455922894,289.2982482910156,6110080,0.0,0.0,AUBANK.NS
2017-07-21 00:00:00+05:30,289.99347166015724,295.4556774619753,288.1065338992853,289.7203674316406,2877876,0.0,0.0,AUBANK.NS
2017-07-24 00:00:00+05:30,291.2348554703381,293.4445718590099,286.02093222662364,291.1852111816406,2979578,0.0,0.0,AUBANK.NS
2017-07-25 00:00:00+05:30,292.9480371036874,303.8972709513912,292.4514729354662,298.9564514160156,6180740,0.0,0.0,AUBANK.NS
2017-07-26 00:00:00+05:30,299.08057005388207,301.4144275312664,293.96596556591385,295.4556579589844,2126020,0.0,0.0,AUBANK.NS
2017-07-27 00:00:00+05:30,296.8956898824744,297.16879407808034,288.00718029839413,288.9258117675781,1698416,0.0,0.0,AUBANK.NS
2017-07-28 00:00:00+05:30,287.01404337530533,297.317748219661,283.04153066422845,292.2279663085937,4663896,0.0,0.0,AUBANK.NS
