Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2010-06-30 00:00:00+05:30,20.974279052217497,21.157892700542767,20.29632212656724,20.663549423217773,2798,0.0,0.0,MANAPPURAM.NS
2010-07-01 00:00:00+05:30,20.338689978518225,20.59292403428273,20.28219447953284,20.56467628479004,9502,0.0,0.0,MANAPPURAM.NS
2010-07-02 00:00:00+05:30,20.56468487575373,20.87541456031196,20.08446431310372,20.324573516845703,35214,0.0,0.0,MANAPPURAM.NS
2010-07-05 00:00:00+05:30,20.19745534261068,20.29632357409379,20.027966637901653,20.12683486938477,23714,0.0,0.0,MANAPPURAM.NS
2010-07-06 00:00:00+05:30,20.395190414709063,20.465810883118948,19.561869749538666,19.7454833984375,70882,0.0,0.0,MANAPPURAM.NS
2010-07-07 00:00:00+05:30,20.12683855127176,20.12683855127176,19.49125417596844,19.872604370117188,70114,0.0,0.0,MANAPPURAM.NS
2010-07-08 00:00:00+05:30,20.05621429102075,20.12683476387646,19.773732399597925,19.900848388671875,64596,0.0,0.0,MANAPPURAM.NS
2010-07-09 00:00:00+05:30,19.98559377357676,20.28220062097532,19.632491410086004,20.07033920288086,58450,0.0,0.0,MANAPPURAM.NS
2010-07-12 00:00:00+05:30,20.21258076356632,20.966461317471843,20.1130096681239,20.482839584350582,152404,0.25,0.0,MANAPPURAM.NS
2010-07-13 00:00:00+05:30,20.312149688568955,20.738875513242927,20.24102871778996,20.482839584350582,43200,0.0,0.0,MANAPPURAM.NS
2010-07-14 00:00:00+05:30,20.55396288665149,21.10870565347853,20.425945992903724,20.63930892944336,228612,0.0,0.0,MANAPPURAM.NS
2010-07-15 00:00:00+05:30,20.767323960929083,20.767323960929083,20.397494035914686,20.62508201599121,207408,0.0,0.0,MANAPPURAM.NS
2010-07-16 00:00:00+05:30,20.596630939085635,21.62077235331254,20.4970620268096,21.32206344604492,462706,0.0,0.0,MANAPPURAM.NS
2010-07-19 00:00:00+05:30,21.33628850655843,22.445775942987368,21.20827164369488,21.32206344604492,492700,0.0,0.0,MANAPPURAM.NS
2010-07-20 00:00:00+05:30,21.834142684936523,22.317764521182472,21.56388380652383,21.834142684936523,648820,0.0,0.0,MANAPPURAM.NS
2010-07-21 00:00:00+05:30,22.701821896347084,23.0147538323215,21.97638689757145,22.54535484313965,1155132,0.0,0.0,MANAPPURAM.NS
2010-07-22 00:00:00+05:30,22.90095433283029,23.32768018996378,22.403107499507897,22.659143447875977,819532,0.0,0.0,MANAPPURAM.NS
2010-07-23 00:00:00+05:30,22.87250049758806,23.55526212760132,22.758706530845952,23.15698432922364,759200,0.0,0.0,MANAPPURAM.NS
2010-07-26 00:00:00+05:30,23.32767562635716,23.754401400010032,23.1854337018062,23.5410385131836,396674,0.0,0.0,MANAPPURAM.NS
2010-07-27 00:00:00+05:30,23.754400485161504,25.191044735972795,23.54103760655227,24.90656089782715,1616044,0.0,0.0,MANAPPURAM.NS
2010-07-28 00:00:00+05:30,25.162597580359066,26.286310175689167,24.849665755618418,25.70311737060547,1482150,0.0,0.0,MANAPPURAM.NS
2010-07-29 00:00:00+05:30,26.030282361381573,27.011751156011616,25.816919391206312,26.47123336791992,1357488,0.0,0.0,MANAPPURAM.NS
2010-07-30 00:00:00+05:30,26.74149274665138,27.58071957637545,26.457008781261475,27.21089172363281,2975312,0.0,0.0,MANAPPURAM.NS
2010-08-02 00:00:00+05:30,27.68028421377968,32.65875244140625,27.594938175987263,32.65875244140625,7169800,0.0,0.0,MANAPPURAM.NS
2010-08-03 00:00:00+05:30,34.03850385427042,35.93032248931301,32.17513317913909,32.943241119384766,5282252,0.0,0.0,MANAPPURAM.NS
2010-08-04 00:00:00+05:30,33.128149472313005,34.93462398377963,32.74409663925063,33.85358428955078,2137060,0.0,0.0,MANAPPURAM.NS
2010-08-05 00:00:00+05:30,33.96736463993942,34.13805447824282,31.93330512652297,32.30313491821289,1355062,0.0,0.0,MANAPPURAM.NS
2010-08-06 00:00:00+05:30,32.67297087503587,33.398405585948026,31.307449649795984,32.416934967041016,1774928,0.0,0.0,MANAPPURAM.NS
2010-08-09 00:00:00+05:30,32.7867779548367,33.68290290569473,32.715656961442264,33.52643585205078,1216010,0.0,0.0,MANAPPURAM.NS
2010-08-10 00:00:00+05:30,33.96737092448408,35.10530628429635,32.90055652466008,34.45099258422852,3838152,0.0,0.0,MANAPPURAM.NS
2010-08-11 00:00:00+05:30,34.70703731089621,35.97298985283077,33.00013383658984,33.68289566040039,3039656,0.0,0.0,MANAPPURAM.NS
2010-08-12 00:00:00+05:30,33.28460919791735,33.853576876514225,33.00012535861891,33.39840316772461,835488,0.0,0.0,MANAPPURAM.NS
2010-08-13 00:00:00+05:30,33.668657834492244,34.02426259018067,33.14236323016121,33.32727813720703,443216,0.0,0.0,MANAPPURAM.NS
2010-08-16 00:00:00+05:30,33.540655404627,34.081175299648216,32.45961561458456,33.042808532714844,541852,0.0,0.0,MANAPPURAM.NS
2010-08-17 00:00:00+05:30,33.284620805220165,33.56910474372632,32.74410088797043,32.85789489746094,517222,0.0,0.0,MANAPPURAM.NS
2010-08-18 00:00:00+05:30,33.27039574011878,33.27039574011878,32.71565292820786,32.85789489746094,244062,0.0,0.0,MANAPPURAM.NS
2010-08-19 00:00:00+05:30,33.14237310531291,33.825134873759254,32.758320288824294,33.426856994628906,762728,0.0,0.0,MANAPPURAM.NS
2010-08-20 00:00:00+05:30,33.426856694087824,33.768236490021735,32.97168290936268,33.36996078491211,390384,0.0,0.0,MANAPPURAM.NS
2010-08-23 00:00:00+05:30,33.54064385356337,34.50788930568531,33.142366059108525,34.10961151123047,1180490,0.0,0.0,MANAPPURAM.NS
2010-08-24 00:00:00+05:30,34.12383617656566,34.991512767846594,33.412626567463086,33.540645599365234,1102228,0.0,0.0,MANAPPURAM.NS
2010-08-25 00:00:00+05:30,33.85358288588725,33.85358288588725,33.14237316139382,33.41263198852539,569156,0.0,0.0,MANAPPURAM.NS
