Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2010-11-04 00:00:00+05:30,98.01751598130475,116.17264832886796,98.01751598130475,115.38109588623048,479716245,0.0,0.0,COALINDIA.NS
2010-11-08 00:00:00+05:30,118.49681652872454,119.87782189504892,110.98550995172918,111.40654754638672,46932779,0.0,0.0,COALINDIA.NS
2010-11-09 00:00:00+05:30,111.204376370888,112.2990734173423,109.4697046454298,109.82337188720705,23741956,0.0,0.0,COALINDIA.NS
2010-11-10 00:00:00+05:30,109.6044432342076,110.41283290760552,107.80240128192048,108.72868347167967,21057129,0.0,0.0,COALINDIA.NS
2010-11-11 00:00:00+05:30,108.79604935980426,113.49483021629356,108.40869706034483,110.66545104980467,26548372,0.0,0.0,COALINDIA.NS
2010-11-12 00:00:00+05:30,111.15385878411064,112.1475110273584,107.11190028287028,107.8360824584961,15004107,0.0,0.0,COALINDIA.NS
2010-11-15 00:00:00+05:30,108.18982674030548,108.76243171369843,106.11831350705816,106.8425064086914,9917395,0.0,0.0,COALINDIA.NS
2010-11-16 00:00:00+05:30,107.78560683302082,109.11608952906052,106.47197180559068,107.1287841796875,12100114,0.0,0.0,COALINDIA.NS
2010-11-18 00:00:00+05:30,107.65084120524168,110.80020291705463,104.41727201599647,110.10969543457033,23983896,0.0,0.0,COALINDIA.NS
2010-11-19 00:00:00+05:30,111.23805970548683,114.50531341337388,110.5138775724859,112.34959411621094,51723739,0.0,0.0,COALINDIA.NS
2010-11-22 00:00:00+05:30,113.17486970179928,113.51169967114988,106.10144034543684,112.2822723388672,11494521,0.0,0.0,COALINDIA.NS
2010-11-23 00:00:00+05:30,111.32227372166231,111.96224842851232,106.94348534531858,107.8360824584961,13147667,0.0,0.0,COALINDIA.NS
2010-11-24 00:00:00+05:30,110.9349383656194,110.9349383656194,104.41727723099902,104.68673706054688,16243562,0.0,0.0,COALINDIA.NS
2010-11-25 00:00:00+05:30,105.76459226393064,107.22980443553556,104.78778757593844,105.49513244628906,6489260,0.0,0.0,COALINDIA.NS
2010-11-26 00:00:00+05:30,106.10142590377212,106.43825582727617,101.3858069747156,105.32672119140624,13657322,0.0,0.0,COALINDIA.NS
2010-11-29 00:00:00+05:30,104.88883151516076,107.6845259249593,103.81098197484182,106.9266586303711,6493219,0.0,0.0,COALINDIA.NS
2010-11-30 00:00:00+05:30,106.10143891463044,107.44875877386384,105.0909490202054,106.85930633544922,6050064,0.0,0.0,COALINDIA.NS
2010-12-01 00:00:00+05:30,106.77507055317685,108.62763486876824,106.1014108020527,108.10555267333984,5053942,0.0,0.0,COALINDIA.NS
2010-12-02 00:00:00+05:30,108.52660745411272,109.78971969040718,108.17292986041006,109.41920471191406,6143344,0.0,0.0,COALINDIA.NS
2010-12-03 00:00:00+05:30,107.1455857325874,109.7054948489281,107.1455857325874,108.4423828125,2453815,0.0,0.0,COALINDIA.NS
2010-12-06 00:00:00+05:30,108.12241863812542,109.43605344423702,107.28034372661357,107.92031860351562,2895539,0.0,0.0,COALINDIA.NS
2010-12-07 00:00:00+05:30,107.95398318767548,108.71185046434402,106.85928601026536,107.78556823730467,3484977,0.0,0.0,COALINDIA.NS
2010-12-08 00:00:00+05:30,107.31401639551898,108.69502114688564,106.8592939399279,107.39822387695312,2877153,0.0,0.0,COALINDIA.NS
2010-12-09 00:00:00+05:30,107.11191191060492,107.78557173394206,104.0804427055878,105.49513244628906,5313081,0.0,0.0,COALINDIA.NS
2010-12-10 00:00:00+05:30,105.09091968808016,108.45921839603145,105.09091968808016,106.87611389160156,5799900,0.0,0.0,COALINDIA.NS
2010-12-13 00:00:00+05:30,107.1119310936399,109.25080347163976,106.77510112164732,108.84660339355467,2809522,0.0,0.0,COALINDIA.NS
