Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2023-03-01 09:15:00+05:30,24194.509765625,24386.619140625,24194.509765625,24377.66015625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-01 10:15:00+05:30,24374.130859375,24398.650390625,24346.94921875,24397.890625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-01 11:15:00+05:30,24398.669921875,24418.05078125,24390.529296875,24405.529296875,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-01 12:15:00+05:30,24404.140625,24434.0,24395.630859375,24433.66015625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-01 13:15:00+05:30,24434.599609375,24468.720703125,24417.029296875,24462.48046875,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-01 14:15:00+05:30,24462.640625,24490.41015625,24443.939453125,24482.33984375,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-01 15:15:00+05:30,24482.58984375,24497.5,24480.109375,24484.30078125,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 09:15:00+05:30,24467.669921875,24520.720703125,24426.9609375,24490.109375,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 10:15:00+05:30,24487.98046875,24518.759765625,24453.509765625,24499.919921875,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 11:15:00+05:30,24500.349609375,24522.2890625,24496.2109375,24511.259765625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 12:15:00+05:30,24509.830078125,24520.310546875,24489.369140625,24494.98046875,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 13:15:00+05:30,24494.5,24503.109375,24451.25,24484.529296875,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 14:15:00+05:30,24483.939453125,24493.720703125,24453.19921875,24463.41015625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-02 15:15:00+05:30,24459.939453125,24461.890625,24419.220703125,24434.390625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-03 09:15:00+05:30,24571.83984375,24624.9296875,24540.080078125,24582.7890625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-03 10:15:00+05:30,24583.119140625,24608.830078125,24581.609375,24601.69921875,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-03 11:15:00+05:30,24601.55078125,24633.169921875,24597.349609375,24617.900390625,0,0.0,0.0,BSE-MIDCAP.BO
2023-03-03 12:15:00+05:30,24616.0,24620.25,24575.58984375,24611.599609375,0,0.0,0.0,BSE-MIDCAP.BO
