Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1996-01-01 00:00:00+05:30,11.881034911673828,12.06395922982257,11.78507532914742,11.96500015258789,43733533,0.0,0.0,SBIN.NS
1996-01-02 00:00:00+05:30,12.009982387244628,12.054962686517465,11.2752892127688,11.584160804748535,56167280,0.0,0.0,SBIN.NS
1996-01-03 00:00:00+05:30,11.650134037482449,11.80306949713724,11.21531513350079,11.275290489196776,68296318,0.0,0.0,SBIN.NS
1996-01-04 00:00:00+05:30,11.125354646422874,11.335265991715383,10.948428053348438,11.236308097839355,86073880,0.0,0.0,SBIN.NS
1996-01-05 00:00:00+05:30,11.275289583403692,11.305276046435615,11.098363025758085,11.173332214355469,76613039,0.0,0.0,SBIN.NS
1996-01-08 00:00:00+05:30,11.110356094368164,11.215311722508115,10.75650427067699,10.846466064453123,55395172,0.0,0.0,SBIN.NS
1996-01-09 00:00:00+05:30,10.735517084285757,11.875040478695862,10.618565855495437,11.44022274017334,82057540,0.0,0.0,SBIN.NS
1996-01-10 00:00:00+05:30,11.065377733191925,11.260296422860186,10.840471366281298,10.915440559387209,54360749,0.0,0.0,SBIN.NS
1996-01-11 00:00:00+05:30,10.795491717053736,11.395240448618608,10.795491717053736,11.332266807556152,65973105,0.0,0.0,SBIN.NS
1996-01-12 00:00:00+05:30,11.365249780921602,11.59015610232003,11.170331130697212,11.338261604309082,102152486,0.0,0.0,SBIN.NS
1996-01-15 00:00:00+05:30,11.45521355733352,11.569166472902484,11.305275191477792,11.37424659729004,68169665,0.0,0.0,SBIN.NS
1996-01-16 00:00:00+05:30,11.380247585457692,12.41481653974162,11.305278381376509,11.614150047302246,92497161,0.0,0.0,SBIN.NS
1996-01-17 00:00:00+05:30,11.350258028415505,11.425227220109484,11.09536520147013,11.137347221374512,65477620,0.0,0.0,SBIN.NS
1996-01-18 00:00:00+05:30,11.008401567044222,11.203320251279616,10.885452578740264,11.0623779296875,67620657,0.0,0.0,SBIN.NS
1996-01-19 00:00:00+05:30,10.990406912228774,11.233306576951708,10.990406912228774,11.194321632385254,47652365,0.0,0.0,SBIN.NS
1996-01-22 00:00:00+05:30,11.2752892127688,11.64113665876545,11.251299315687625,11.584160804748535,81512772,0.0,0.0,SBIN.NS
1996-01-23 00:00:00+05:30,11.68911923465176,11.93201775815692,11.545179817910658,11.707111358642578,130297068,0.0,0.0,SBIN.NS
1996-01-24 00:00:00+05:30,11.33526225719214,11.395237600320351,11.029391401977504,11.311273574829102,54484752,0.0,0.0,SBIN.NS
1996-01-25 00:00:00+05:30,11.515191277531976,11.61714744748103,11.365252880766455,11.419230461120604,67701207,0.0,0.0,SBIN.NS
1996-01-26 00:00:00+05:30,11.419230461120604,11.419230461120604,11.419230461120604,11.419230461120604,0,0.0,0.0,SBIN.NS
1996-01-29 00:00:00+05:30,11.545177505861448,12.051964858568867,11.48820043728868,11.941011428833008,75689901,0.0,0.0,SBIN.NS
1996-01-30 00:00:00+05:30,12.114940628908176,12.522770179000515,11.815066244994922,12.20790195465088,89163372,0.0,0.0,SBIN.NS
1996-01-31 00:00:00+05:30,11.935014146698697,12.159920510509702,11.578162732283992,11.791074752807615,56831282,0.0,0.0,SBIN.NS
1996-02-01 00:00:00+05:30,11.710107873069775,12.474788788471924,11.710107873069775,12.375829696655272,96599349,0.0,0.0,SBIN.NS
1996-02-02 00:00:00+05:30,12.624725842215929,13.314437558458694,12.534764024291997,13.230473518371582,106010376,0.0,0.0,SBIN.NS
1996-02-05 00:00:00+05:30,13.40440554596386,14.543930410462949,13.40440554596386,14.064129829406738,160942920,0.0,0.0,SBIN.NS
1996-02-06 00:00:00+05:30,14.27403359506328,14.72384620977511,13.854208649653144,14.184070587158203,147345446,0.0,0.0,SBIN.NS
1996-02-07 00:00:00+05:30,13.72826761052805,14.214063422634704,13.19448957024845,13.9351806640625,67480756,0.0,0.0,SBIN.NS
